[rosmaster.main][INFO] 2026-04-24 21:24:26,271: initialization complete, waiting for shutdown
[rosmaster.main][INFO] 2026-04-24 21:24:26,271: Starting ROS Master Node
[xmlrpc][INFO] 2026-04-24 21:24:26,272: XML-RPC server binding to 0.0.0.0:11311
[xmlrpc][INFO] 2026-04-24 21:24:26,272: Started XML-RPC server [http://ying-N8:11311/]
[rosmaster.master][INFO] 2026-04-24 21:24:26,272: Master initialized: port[11311], uri[http://ying-N8:11311/]
[xmlrpc][INFO] 2026-04-24 21:24:26,272: xml rpc node: starting XML-RPC server
[rosmaster.master][INFO] 2026-04-24 21:24:26,328: +PARAM [/run_id] by /roslaunch
[rosmaster.master][INFO] 2026-04-24 21:24:26,329: +PARAM [/roslaunch/uris/host_ying_n8__45209] by /roslaunch
[rosmaster.master][INFO] 2026-04-24 21:24:26,396: +PARAM [/rosversion] by /roslaunch
[rosmaster.master][INFO] 2026-04-24 21:24:26,396: +PARAM [/rosdistro] by /roslaunch
[rosmaster.master][INFO] 2026-04-24 21:24:26,396: +PARAM [/test_ssc_with_eudm_0/ego_id] by /roslaunch
[rosmaster.master][INFO] 2026-04-24 21:24:26,396: +PARAM [/test_ssc_with_eudm_0/agent_config_path] by /roslaunch
[rosmaster.master][INFO] 2026-04-24 21:24:26,396: +PARAM [/test_ssc_with_eudm_0/bp_config_path] by /roslaunch
[rosmaster.master][INFO] 2026-04-24 21:24:26,397: +PARAM [/test_ssc_with_eudm_0/ssc_config_path] by /roslaunch
[rosmaster.master][INFO] 2026-04-24 21:24:26,397: +PARAM [/test_ssc_with_eudm_0/desired_vel] by /roslaunch
[rosmaster.master][INFO] 2026-04-24 21:24:26,397: +PARAM [/test_ssc_with_eudm_0/use_sim_state] by /roslaunch
[rosmaster.master][INFO] 2026-04-24 21:24:26,397: +PARAM [/onlane_ai_agent_1/ego_id] by /roslaunch
[rosmaster.master][INFO] 2026-04-24 21:24:26,397: +PARAM [/onlane_ai_agent_1/agent_config_path] by /roslaunch
[rosmaster.master][INFO] 2026-04-24 21:24:26,397: +PARAM [/onlane_ai_agent_1/desired_vel] by /roslaunch
[rosmaster.master][INFO] 2026-04-24 21:24:26,398: +PARAM [/onlane_ai_agent_1/autonomous_level] by /roslaunch
[rosmaster.master][INFO] 2026-04-24 21:24:26,398: +PARAM [/onlane_ai_agent_1/aggressiveness_level] by /roslaunch
